date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:57:44	183/183	---MCZ	200	added ('OK')	text/plain	date:Wed,%2027%20Nov%202024%2006:57:45%20GMT	https://www.popsci.com/robots.txt		(from )
22:57:44	239355/239355	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2006:57:45%20GMT	https://www.popsci.com/science/why-are-turkeys-so-big/	C:/Users/mkhal/OneDrive/Desktop/LARP/popsci/www.popsci.com/science/why-are-turkeys-so-big/index.html	(from )
22:57:47	39061/39061	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22665fad8c-9895%22	http://static.chartbeat.com/js/chartbeat.js	C:/Users/mkhal/OneDrive/Desktop/LARP/popsci/static.chartbeat.com/js/chartbeat.js	(from https://www.popsci.com/science/why-are-turkeys-so-big/)
22:57:47	112427/112427	---MCZ	200	added ('OK')	text/css	etag:W/%22673f5db8-1b72b%22	https://www.popsci.com/wp-includes/css/dist/block-library/style.min.css?m=1732206008g	C:/Users/mkhal/OneDrive/Desktop/LARP/popsci/www.popsci.com/wp-includes/css/dist/block-library/style.minb6f9.css	(from https://www.popsci.com/science/why-are-turkeys-so-big/)
22:57:47	1210924/1210924	---M--	200	added ('OK')	image/jpeg	etag:%221ca4eab37a0237b4%22	https://www.popsci.com/wp-content/uploads/2024/11/large-turkeys-pardon.jpg?quality=85&w=2000	C:/Users/mkhal/OneDrive/Desktop/LARP/popsci/www.popsci.com/wp-content/uploads/2024/11/large-turkeys-pardon530b.jpg	(from https://www.popsci.com/science/why-are-turkeys-so-big/)
22:57:47	845/845	---MCZ	200	added ('OK')	application/javascript	etag:W/%226733a40d-34d%22	https://www.popsci.com/wp-content/themes/recurrent-base/blocks/newsletter-email/script.js?m=1731437581g	C:/Users/mkhal/OneDrive/Desktop/LARP/popsci/www.popsci.com/wp-content/themes/recurrent-base/blocks/newsletter-email/scriptab63.js	(from https://www.popsci.com/science/why-are-turkeys-so-big/)
22:57:47	4000/4000	---MCZ	200	added ('OK')	text/css	date:Tue,%2026%20Nov%202024%2016:45:46%20GMT	https://www.popsci.com/_static/??/wp-content/plugins/sailthru-widget/css/widget.subscribe.css,/wp-content/client-mu-plugins/recurrent/dist/css/lightbox.css?m=1732639546	C:/Users/mkhal/OneDrive/Desktop/LARP/popsci/www.popsci.com/_static/index562b.html	(from https://www.popsci.com/science/why-are-turkeys-so-big/)
22:57:48	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2027%20Nov%202024%2006:57:49%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Users/mkhal/OneDrive/Desktop/LARP/popsci/www.googletagmanager.com/gtm.55445.delayed	(from https://www.popsci.com/science/why-are-turkeys-so-big/)
22:57:48	1212/1212	---M--	200	added ('OK')	image/png	etag:%22f90d47a042d75b08%22	https://www.popsci.com/wp-content/uploads/2024/06/cropped-favicon-ps-FE5102-1.png?quality=85&w=32	C:/Users/mkhal/OneDrive/Desktop/LARP/popsci/www.popsci.com/wp-content/uploads/2024/06/cropped-favicon-ps-FE5102-1c6df.png	(from https://www.popsci.com/science/why-are-turkeys-so-big/)
22:57:48	105516/105516	---MCZ	200	added ('OK')	application/javascript	etag:W/%220a63286546fdaeb63f5762369bd1c4ff%22	http://ak.sail-horizon.com/spm/spm.v1.min.js?ver=6.6.2	C:/Users/mkhal/OneDrive/Desktop/LARP/popsci/ak.sail-horizon.com/spm/spm.v1.min109c.js	(from https://www.popsci.com/science/why-are-turkeys-so-big/)
